,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
296,2007-04-26,6.31,6.043000000000002,0.0,18945.94236877487,0.0,18945.94236877487
297,2007-04-27,6.16,6.061666666666668,0.0,18945.94236877487,0.0,18945.94236877487
298,2007-04-30,6.14,6.080666666666668,0.0,18945.94236877487,0.0,18945.94236877487
299,2007-05-01,6.16,6.101666666666668,0.0,18945.94236877487,0.0,18945.94236877487
300,2007-05-02,6.22,6.120333333333335,0.0,18945.94236877487,0.0,18945.94236877487
301,2007-05-03,6.25,6.136000000000001,0.0,18945.94236877487,0.0,18945.94236877487
302,2007-05-04,6.26,6.151333333333334,0.0,18945.94236877487,0.0,18945.94236877487
303,2007-05-07,6.21,6.164666666666667,0.0,18945.94236877487,0.0,18945.94236877487
304,2007-05-08,6.29,6.183000000000001,0.0,18945.94236877487,0.0,18945.94236877487
305,2007-05-09,6.39,6.206666666666666,0.0,18945.94236877487,0.0,18945.94236877487
306,2007-05-10,6.29,6.222666666666666,0.0,18945.94236877487,0.0,18945.94236877487
307,2007-05-11,6.39,6.240999999999999,0.0,18945.94236877487,0.0,18945.94236877487
308,2007-05-14,6.25,6.256999999999999,0.0,18945.94236877487,0.0,18945.94236877487
309,2007-05-15,6.18,6.2703333333333315,0.0,18945.94236877487,0.0,18945.94236877487
